Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0044093~positive regulation of molecular function	25	17.24137931034483	0.008709555758845501	40959_AT, 33963_AT, 35038_AT, 32148_AT, 32717_AT, 40186_AT, 1855_AT, 1910_S_AT, 37711_AT, 822_S_AT, 35090_G_AT, 37983_AT, 35091_AT, 39511_AT, 33080_S_AT, 32680_AT, 38236_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1901_S_AT, 37096_AT, 33027_AT, 36703_AT, 1419_G_AT, 1983_AT	133	1840	16792	1.7154298790454396	0.9999999999995463	0.22066135499414552	14.693214667873
GOTERM_MF_ALL	GO:0016787~hydrolase activity	31	21.379310344827587	0.008744733458329379	33963_AT, 37814_G_AT, 40186_AT, 37061_AT, 39469_S_AT, 33685_AT, 679_AT, 36234_AT, 34249_AT, 34618_AT, 38948_AT, 1575_AT, 606_AT, 33979_AT, 40350_AT, 32439_AT, 33080_S_AT, 32418_AT, 34636_AT, 1403_S_AT, 967_G_AT, 37905_R_AT, 37172_AT, 36766_AT, 34972_S_AT, 33371_S_AT, 31512_AT, 37096_AT, 39198_S_AT, 919_AT, 40294_AT, 37105_AT, 966_AT	127	2603	16881	1.5830038628959318	0.9941315686624034	0.3264841069709742	12.126473338455511
GOTERM_MF_ALL	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	14	9.655172413793103	0.008759103496939584	37814_G_AT, 32439_AT, 33080_S_AT, 967_G_AT, 37905_R_AT, 39469_S_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 966_AT	127	826	16881	2.252902709195249	0.9941811265984465	0.3076182113677577	12.14522060722334
GOTERM_MF_ALL	GO:0016817~hydrolase activity, acting on acid anhydrides	14	9.655172413793103	0.008928185326862719	37814_G_AT, 32439_AT, 33080_S_AT, 967_G_AT, 37905_R_AT, 39469_S_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 966_AT	127	828	16881	2.2474609152116853	0.9947337883957107	0.2951448340941254	12.365526329150045
GOTERM_BP_ALL	GO:0012501~programmed cell death	25	17.24137931034483	0.009407025407184216	33963_AT, 1974_S_AT, 38236_AT, 32717_AT, 33284_AT, 1403_S_AT, 41489_AT, 1331_S_AT, 35915_AT, 35069_AT, 35367_AT, 1355_G_AT, 38128_AT, 35373_AT, 1910_S_AT, 37711_AT, 1786_AT, 33293_AT, 822_S_AT, 38482_AT, 34618_AT, 1890_AT, 40317_AT, 41280_R_AT, 1983_AT	133	1852	16792	1.7043147826369378	0.9999999999999539	0.23434749462312043	15.777044715428978
GOTERM_BP_ALL	GO:0044764~multi-organism cellular process	16	11.03448275862069	0.00948593440052041	33963_AT, 1974_S_AT, 35595_AT, 31793_AT, 1403_S_AT, 32084_AT, 1112_G_AT, 35373_AT, 37711_AT, 1910_S_AT, 32073_AT, 40271_AT, 36234_AT, 34606_S_AT, 32413_AT, 31506_S_AT, 39094_AT	133	973	16792	2.076146172213679	0.9999999999999644	0.23429332542823034	15.898842334890528
GOTERM_BP_ALL	GO:0015669~gas transport	3	2.0689655172413794	0.009608162966026111	33516_AT, 31687_F_AT, 31525_S_AT	133	19	16792	19.93510091017016	0.9999999999999761	0.23516973675367348	16.087176057509968
GOTERM_BP_ALL	GO:0006855~drug transmembrane transport	3	2.0689655172413794	0.009608162966026111	32084_AT, 1575_AT, 34436_AT	133	19	16792	19.93510091017016	0.9999999999999761	0.23516973675367348	16.087176057509968
GOTERM_BP_ALL	GO:0051851~modification by host of symbiont morphology or physiology	4	2.7586206896551726	0.009717057165955676	33963_AT, 37096_AT, 679_AT, 1403_S_AT, 37105_AT	133	56	16792	9.018259935553168	0.9999999999999833	0.23574734046530244	16.254628004265136
GOTERM_BP_ALL	GO:0050900~leukocyte migration	9	6.206896551724138	0.009760456391768396	33963_AT, 37096_AT, 33530_AT, 36703_AT, 37454_AT, 1403_S_AT, 35367_AT, 35373_AT, 1786_AT	133	376	16792	3.0220764677651575	0.9999999999999856	0.23493470696226593	16.321277078463027
GOTERM_BP_ALL	GO:0050808~synapse organization	7	4.827586206896552	0.009892833022896192	32148_AT, 40058_S_AT, 32717_AT, 40317_AT, 1355_G_AT, 1901_S_AT, 37711_AT	133	231	16792	3.8259284575074046	0.9999999999999907	0.235995918386811	16.524261091082582
GOTERM_BP_ALL	GO:0032496~response to lipopolysaccharide	8	5.517241379310345	0.009918315429998607	32439_AT, 37096_AT, 679_AT, 1403_S_AT, 33284_AT, 1419_G_AT, 1331_S_AT, 37105_AT, 37711_AT	133	302	16792	3.3445202409998505	0.9999999999999913	0.2348233687779081	16.563281926233675
GOTERM_BP_ALL	GO:0051155~positive regulation of striated muscle cell differentiation	4	2.7586206896551726	0.010198895611154836	39698_AT, 1890_AT, 37711_AT, 1910_S_AT	133	57	16792	8.860044848964517	0.9999999999999966	0.23890937087055464	16.991792057398246
GOTERM_MF_ALL	GO:0003824~catalytic activity	59	40.689655172413794	0.01023727995506539	33284_AT, 1355_G_AT, 1855_AT, 39469_S_AT, 36713_AT, 32073_AT, 39908_AT, 33685_AT, 35090_G_AT, 36234_AT, 1575_AT, 33922_AT, 41280_R_AT, 33979_AT, 40350_AT, 32418_AT, 34636_AT, 35595_AT, 1403_S_AT, 37905_R_AT, 1901_S_AT, 37172_AT, 36766_AT, 1786_AT, 34972_S_AT, 31512_AT, 37096_AT, 38201_AT, 919_AT, 40294_AT, 37105_AT, 966_AT, 34233_I_AT, 33963_AT, 37814_G_AT, 38674_AT, 32717_AT, 31525_S_AT, 40186_AT, 38128_AT, 35373_AT, 37061_AT, 679_AT, 40735_AT, 34249_AT, 34618_AT, 35091_AT, 38948_AT, 606_AT, 1391_S_AT, 32439_AT, 33080_S_AT, 32680_AT, 38229_AT, 967_G_AT, 40089_AT, 33371_S_AT, 1419_G_AT, 31687_F_AT, 39198_S_AT, 32279_AT, 37166_AT	127	6018	16881	1.3031496062992127	0.9975695385977006	0.3135553168756652	14.05387097810198
GOTERM_BP_ALL	GO:0031399~regulation of protein modification process	23	15.862068965517242	0.010388291755467016	33963_AT, 1974_S_AT, 35648_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1645_AT, 1910_S_AT, 32073_AT, 37096_AT, 36703_AT, 1890_AT, 41280_R_AT, 1983_AT, 39094_AT	133	1664	16792	1.7451200115673797	0.9999999999999981	0.2410642555827669	17.279866734182114
GOTERM_MF_ALL	GO:0090484~drug transporter activity	3	2.0689655172413794	0.010578572451328079	32084_AT, 1575_AT, 34436_AT	127	21	16881	18.98875140607424	0.9980135976400979	0.30647395119708953	14.489027793644183
GOTERM_BP_ALL	GO:0044110~growth involved in symbiotic interaction	3	2.0689655172413794	0.010621202408299817	37096_AT, 679_AT, 33284_AT, 37105_AT	133	20	16792	18.938345864661652	0.9999999999999991	0.24405078733023466	17.6328325351109
GOTERM_BP_ALL	GO:0044116~growth of symbiont involved in interaction with host	3	2.0689655172413794	0.010621202408299817	37096_AT, 679_AT, 33284_AT, 37105_AT	133	20	16792	18.938345864661652	0.9999999999999991	0.24405078733023466	17.6328325351109
GOTERM_BP_ALL	GO:0044117~growth of symbiont in host	3	2.0689655172413794	0.010621202408299817	37096_AT, 679_AT, 33284_AT, 37105_AT	133	20	16792	18.938345864661652	0.9999999999999991	0.24405078733023466	17.6328325351109
GOTERM_BP_ALL	GO:0050829~defense response to Gram-negative bacterium	4	2.7586206896551726	0.010694406191585603	33963_AT, 38604_AT, 1419_G_AT, 34546_AT	133	58	16792	8.707285455016851	0.9999999999999993	0.24381259652399134	17.743475358776916
GOTERM_BP_ALL	GO:0051702~interaction with symbiont	4	2.7586206896551726	0.010694406191585603	33963_AT, 37096_AT, 679_AT, 1403_S_AT, 37105_AT	133	58	16792	8.707285455016851	0.9999999999999993	0.24381259652399134	17.743475358776916
GOTERM_BP_ALL	GO:0050803~regulation of synapse structure or activity	7	4.827586206896552	0.011129004221422729	38236_AT, 40058_S_AT, 32717_AT, 1112_G_AT, 40317_AT, 1355_G_AT, 37711_AT	133	237	16792	3.7290695092160777	0.9999999999999999	0.2506717285354352	18.397455947538877
GOTERM_BP_ALL	GO:0045785~positive regulation of cell adhesion	9	6.206896551724138	0.011147335543539659	33963_AT, 37096_AT, 36703_AT, 34636_AT, 1403_S_AT, 34618_AT, 35169_AT, 35373_AT, 1901_S_AT	133	385	16792	2.951430524362855	0.9999999999999999	0.2493232077993317	18.424932530813965
GOTERM_MF_ALL	GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity	4	2.7586206896551726	0.011148512769999199	35090_G_AT, 35091_AT, 35373_AT, 1855_AT, 1901_S_AT	127	62	16881	8.575565151130302	0.9985819989085308	0.3053599661560825	15.211141364281723
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	47	32.41379310344827	0.011236272309013254	33963_AT, 34629_AT, 32148_AT, 32717_AT, 38103_AT, 33284_AT, 35367_AT, 1355_G_AT, 40186_AT, 38128_AT, 35373_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 32073_AT, 822_S_AT, 33293_AT, 34249_AT, 34618_AT, 37953_S_AT, 39698_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 33080_S_AT, 1403_S_AT, 41489_AT, 35069_AT, 35439_AT, 1901_S_AT, 37172_AT, 1645_AT, 1786_AT, 37096_AT, 36479_AT, 40271_AT, 36703_AT, 34720_AT, 38482_AT, 32413_AT, 34606_S_AT, 40317_AT, 39198_S_AT, 40790_AT, 39187_AT, 1983_AT, 37954_AT	133	4300	16792	1.3800034971148802	0.9999999999999999	0.24935514606297915	18.558114653171064
GOTERM_BP_ALL	GO:0051130~positive regulation of cellular component organization	18	12.413793103448276	0.011338929839794183	33963_AT, 1974_S_AT, 35648_AT, 32717_AT, 34636_AT, 35169_AT, 1355_G_AT, 1901_S_AT, 35373_AT, 1910_S_AT, 36766_AT, 39469_S_AT, 37172_AT, 1786_AT, 606_AT, 1890_AT, 40317_AT, 39198_S_AT	133	1183	16792	1.921049453727302	0.9999999999999999	0.2496490588630974	18.711588050489215
GOTERM_BP_ALL	GO:0032101~regulation of response to external stimulus	13	8.96551724137931	0.011383819507011396	33963_AT, 37096_AT, 38604_AT, 37983_AT, 37454_AT, 1403_S_AT, 39698_AT, 40317_AT, 1419_G_AT, 32250_AT, 1372_AT, 39094_AT, 37172_AT	133	721	16792	2.276453964314392	0.9999999999999999	0.24884233491004704	18.778612356499437
GOTERM_BP_ALL	GO:0072009~nephron epithelium development	5	3.4482758620689653	0.011441846433497037	33684_AT, 40271_AT, 2090_I_AT, 37711_AT, 1910_S_AT	133	111	16792	5.687190950348845	0.9999999999999999	0.24829491586224894	18.86517439105959
GOTERM_BP_ALL	GO:0044700~single organism signaling	63	43.44827586206896	0.011473868715422449	40959_AT, 38103_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 33293_AT, 35090_G_AT, 936_S_AT, 41280_R_AT, 39511_AT, 1974_S_AT, 40350_AT, 38236_AT, 32418_AT, 34636_AT, 37454_AT, 35595_AT, 1403_S_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 1645_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 1890_AT, 919_AT, 1372_AT, 33963_AT, 33684_AT, 32148_AT, 32717_AT, 37408_AT, 36317_AT, 34467_G_AT, 35367_AT, 40186_AT, 35373_AT, 1910_S_AT, 822_S_AT, 37983_AT, 34249_AT, 34618_AT, 35091_AT, 37953_S_AT, 606_AT, 31506_S_AT, 39094_AT, 38604_AT, 33080_S_AT, 32680_AT, 31793_AT, 41489_AT, 1331_S_AT, 35169_AT, 36378_AT, 33371_S_AT, 36703_AT, 40317_AT, 1419_G_AT, 32279_AT, 2090_I_AT, 39187_AT	133	6207	16792	1.2814733789524562	1.0	0.24726822382078528	18.912906496857197
GOTERM_BP_ALL	GO:0018193~peptidyl-amino acid modification	18	12.413793103448276	0.01151693819862727	34233_I_AT, 33963_AT, 1974_S_AT, 35648_AT, 32717_AT, 1403_S_AT, 1355_G_AT, 1855_AT, 38128_AT, 1901_S_AT, 1910_S_AT, 1786_AT, 32073_AT, 39908_AT, 35090_G_AT, 40271_AT, 35091_AT, 1419_G_AT, 33922_AT	133	1185	16792	1.917807176168269	1.0	0.24646137101086774	18.97706361010697
GOTERM_BP_ALL	GO:0007417~central nervous system development	15	10.344827586206897	0.01166327528654992	40350_AT, 38604_AT, 33684_AT, 32717_AT, 38103_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT, 37711_AT, 32073_AT, 33293_AT, 38816_AT, 34720_AT, 40317_AT, 39511_AT	133	904	16792	2.094949763790006	1.0	0.2475742634519873	19.194691910525606
GOTERM_BP_ALL	GO:0006954~inflammatory response	12	8.275862068965518	0.011798595242133933	33963_AT, 37096_AT, 36703_AT, 37983_AT, 37454_AT, 34636_AT, 1403_S_AT, 1419_G_AT, 37968_AT, 32250_AT, 1331_S_AT, 1372_AT	133	637	16792	2.3784421808052314	1.0	0.24846783904182113	19.39544418636747
GOTERM_MF_ALL	GO:0042802~identical protein binding	19	13.10344827586207	0.012045382035878634	35038_AT, 1974_S_AT, 33080_S_AT, 38691_S_AT, 1403_S_AT, 41489_AT, 37968_AT, 36378_AT, 1355_G_AT, 35439_AT, 1901_S_AT, 1910_S_AT, 38482_AT, 1419_G_AT, 41280_R_AT, 38201_AT, 40790_AT, 40294_AT, 36436_AT	127	1358	16881	1.859723075852632	0.9991660453899588	0.31141927139808045	16.335973722139784
GOTERM_BP_ALL	GO:0050727~regulation of inflammatory response	8	5.517241379310345	0.012099681551330631	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1419_G_AT, 32250_AT, 1372_AT, 39094_AT	133	314	16792	3.216704180834251	1.0	0.2523503722942896	19.840427509393844
GOTERM_BP_ALL	GO:0002548~monocyte chemotaxis	4	2.7586206896551726	0.01226363379283222	36703_AT, 37454_AT, 1403_S_AT, 35367_AT	133	61	16792	8.279058301491434	1.0	0.25370489435855903	20.081759597318673
GOTERM_BP_ALL	GO:0002237~response to molecule of bacterial origin	8	5.517241379310345	0.012494463685563836	32439_AT, 37096_AT, 679_AT, 1403_S_AT, 33284_AT, 1419_G_AT, 1331_S_AT, 37105_AT, 37711_AT	133	316	16792	3.1963452936137813	1.0	0.2562246895034139	20.42036975198731
GOTERM_BP_ALL	GO:0007610~behavior	11	7.586206896551724	0.012553562922807392	1974_S_AT, 38604_AT, 35648_AT, 38236_AT, 38103_AT, 34249_AT, 37953_S_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	557	16792	2.493378869075741	1.0	0.2556810127138677	20.506845665226148
GOTERM_BP_ALL	GO:0030155~regulation of cell adhesion	12	8.275862068965518	0.012584196624121278	33963_AT, 37096_AT, 36703_AT, 34636_AT, 1403_S_AT, 34618_AT, 38482_AT, 35367_AT, 35169_AT, 35373_AT, 1901_S_AT, 1910_S_AT	133	643	16792	2.3562483190869865	1.0	0.25464627661773587	20.551634936428687
GOTERM_MF_ALL	GO:0052813~phosphatidylinositol bisphosphate kinase activity	4	2.7586206896551726	0.012670132666335673	35090_G_AT, 35091_AT, 35373_AT, 1855_AT, 1901_S_AT	127	65	16881	8.17976983646275	0.9994239889578915	0.3113135465439506	17.111285562787337
GOTERM_BP_ALL	GO:0044843~cell cycle G1/S phase transition	7	4.827586206896552	0.012705176882036606	1974_S_AT, 822_S_AT, 38103_AT, 38201_AT, 1983_AT, 39094_AT, 1910_S_AT	133	244	16792	3.622088006902502	1.0	0.25519690705313347	20.72828618613055
GOTERM_BP_ALL	GO:0045332~phospholipid translocation	3	2.0689655172413794	0.012781679057728387	33685_AT, 1575_AT, 39469_S_AT	133	22	16792	17.216678058783323	1.0	0.2549720081546183	20.839800427081535
GOTERM_BP_ALL	GO:0044708~single-organism behavior	9	6.206896551724138	0.012854068121389759	38604_AT, 35648_AT, 38236_AT, 38103_AT, 34249_AT, 37953_S_AT, 1355_G_AT, 37711_AT, 1910_S_AT	133	395	16792	2.876710764252403	1.0	0.2546797351543958	20.94518263596732
GOTERM_BP_ALL	GO:0051128~regulation of cellular component organization	29	20.0	0.012857279350732548	33963_AT, 35648_AT, 31621_S_AT, 32717_AT, 35367_AT, 1355_G_AT, 35373_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 32073_AT, 37983_AT, 40058_S_AT, 606_AT, 1974_S_AT, 33080_S_AT, 32680_AT, 34636_AT, 37454_AT, 35169_AT, 1901_S_AT, 37172_AT, 36766_AT, 1786_AT, 38482_AT, 1890_AT, 40317_AT, 39198_S_AT, 919_AT	133	2323	16792	1.5761573542120473	1.0	0.25321160375700824	20.94985439201391
GOTERM_BP_ALL	GO:1902533~positive regulation of intracellular signal transduction	15	10.344827586206897	0.012857834022219863	1974_S_AT, 32680_AT, 37454_AT, 34636_AT, 1403_S_AT, 1331_S_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 1645_AT, 1910_S_AT, 37711_AT, 37096_AT, 36703_AT, 39094_AT	133	915	16792	2.069764575372858	1.0	0.251715769632328	20.950661311965025
GOTERM_BP_ALL	GO:0050807~regulation of synapse organization	5	3.4482758620689653	0.012896289763145151	40058_S_AT, 32717_AT, 40317_AT, 1355_G_AT, 37711_AT	133	115	16792	5.489375612945406	1.0	0.25087783853455214	21.006586633385094
GOTERM_BP_ALL	GO:0016310~phosphorylation	28	19.310344827586206	0.0137614619544147	33963_AT, 32717_AT, 35915_AT, 40186_AT, 1355_G_AT, 1855_AT, 35373_AT, 1910_S_AT, 37711_AT, 679_AT, 35090_G_AT, 35091_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 32680_AT, 38236_AT, 34636_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 1786_AT, 37096_AT, 36703_AT, 1890_AT, 1983_AT, 37105_AT	133	2229	16792	1.585983802035371	1.0	0.2638111567510111	22.254948661273787
GOTERM_BP_ALL	GO:0051239~regulation of multicellular organismal process	32	22.06896551724138	0.013769521405179876	33963_AT, 35038_AT, 33684_AT, 32717_AT, 35367_AT, 1355_G_AT, 35373_AT, 1855_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 32073_AT, 37983_AT, 40058_S_AT, 34618_AT, 39698_AT, 606_AT, 39511_AT, 33080_S_AT, 38236_AT, 32680_AT, 35595_AT, 32084_AT, 1901_S_AT, 37172_AT, 1645_AT, 37096_AT, 34720_AT, 40317_AT, 1419_G_AT, 2090_I_AT, 39187_AT	133	2659	16792	1.5194360478103872	1.0	0.2624184542326349	22.266489563182834
GOTERM_MF_ALL	GO:0097367~carbohydrate derivative binding	27	18.620689655172416	0.0138402381630509	33963_AT, 37814_G_AT, 33284_AT, 1355_G_AT, 37061_AT, 39469_S_AT, 33685_AT, 679_AT, 36234_AT, 1575_AT, 606_AT, 1974_S_AT, 32680_AT, 32084_AT, 967_G_AT, 32250_AT, 37905_R_AT, 1901_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 37096_AT, 1419_G_AT, 919_AT, 40294_AT, 1372_AT, 39187_AT, 37105_AT, 966_AT	127	2241	16881	1.6014609619580684	0.9997121556680346	0.3217520948740338	18.545393900098585
GOTERM_BP_ALL	GO:0042744~hydrogen peroxide catabolic process	3	2.0689655172413794	0.013927605708012126	33284_AT, 31687_F_AT, 31525_S_AT	133	23	16792	16.46812683883622	1.0	0.2634891496939945	22.492534705327728
GOTERM_BP_ALL	GO:0034204~lipid translocation	3	2.0689655172413794	0.013927605708012126	33685_AT, 1575_AT, 39469_S_AT	133	23	16792	16.46812683883622	1.0	0.2634891496939945	22.492534705327728
GOTERM_BP_ALL	GO:0023052~signaling	63	43.44827586206896	0.013984282704278901	40959_AT, 38103_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 33293_AT, 35090_G_AT, 936_S_AT, 41280_R_AT, 39511_AT, 1974_S_AT, 40350_AT, 38236_AT, 32418_AT, 34636_AT, 37454_AT, 35595_AT, 1403_S_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 1645_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 1890_AT, 919_AT, 1372_AT, 33963_AT, 33684_AT, 32148_AT, 32717_AT, 37408_AT, 36317_AT, 34467_G_AT, 35367_AT, 40186_AT, 35373_AT, 1910_S_AT, 822_S_AT, 37983_AT, 34249_AT, 34618_AT, 35091_AT, 37953_S_AT, 606_AT, 31506_S_AT, 39094_AT, 38604_AT, 33080_S_AT, 32680_AT, 31793_AT, 41489_AT, 1331_S_AT, 35169_AT, 36378_AT, 33371_S_AT, 36703_AT, 40317_AT, 1419_G_AT, 32279_AT, 2090_I_AT, 39187_AT	133	6260	16792	1.2706238439549353	1.0	0.2629042188637266	22.5734259084065
GOTERM_BP_ALL	GO:0002252~immune effector process	13	8.96551724137931	0.014022246006989704	33963_AT, 31793_AT, 35595_AT, 33284_AT, 37968_AT, 32250_AT, 35367_AT, 37905_R_AT, 35373_AT, 1910_S_AT, 679_AT, 37096_AT, 31512_AT, 31506_S_AT, 37105_AT	133	742	16792	2.2120260219281356	1.0	0.26202531663321893	22.627563715083387
GOTERM_BP_ALL	GO:0007154~cell communication	63	43.44827586206896	0.014774274397220824	40959_AT, 38103_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 33293_AT, 35090_G_AT, 936_S_AT, 41280_R_AT, 39511_AT, 1974_S_AT, 40350_AT, 38236_AT, 32418_AT, 34636_AT, 37454_AT, 35595_AT, 1403_S_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 1645_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 1890_AT, 919_AT, 1372_AT, 33963_AT, 33684_AT, 32148_AT, 32717_AT, 37408_AT, 36317_AT, 34467_G_AT, 35367_AT, 40186_AT, 35373_AT, 1910_S_AT, 822_S_AT, 37983_AT, 34249_AT, 34618_AT, 35091_AT, 37953_S_AT, 606_AT, 31506_S_AT, 39094_AT, 38604_AT, 33080_S_AT, 32680_AT, 31793_AT, 41489_AT, 1331_S_AT, 35169_AT, 36378_AT, 33371_S_AT, 36703_AT, 40317_AT, 1419_G_AT, 32279_AT, 2090_I_AT, 39187_AT	133	6275	16792	1.26758649612078	1.0	0.2725108609608864	23.692654339214847
GOTERM_MF_ALL	GO:0005488~binding	117	80.6896551724138	0.014776605854341688	38646_S_AT, 31621_S_AT, 38103_AT, 37968_AT, 39469_S_AT, 36713_AT, 35090_G_AT, 40058_S_AT, 40350_AT, 1974_S_AT, 35595_AT, 37905_R_AT, 1901_S_AT, 37172_AT, 36766_AT, 34720_AT, 41113_AT, 1890_AT, 37898_R_AT, 40790_AT, 36436_AT, 966_AT, 33963_AT, 37814_G_AT, 32717_AT, 37408_AT, 36317_AT, 37983_AT, 34249_AT, 606_AT, 37953_S_AT, 32439_AT, 38604_AT, 32680_AT, 38229_AT, 32084_AT, 41489_AT, 36378_AT, 40089_AT, 33371_S_AT, 33027_AT, 38482_AT, 1419_G_AT, 31687_F_AT, 40317_AT, 32279_AT, 37954_AT, 35648_AT, 33284_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 32073_AT, 39908_AT, 33685_AT, 36234_AT, 1575_AT, 936_S_AT, 39511_AT, 41280_R_AT, 33922_AT, 33979_AT, 38236_AT, 34636_AT, 37454_AT, 32418_AT, 33516_AT, 1403_S_AT, 32250_AT, 1645_AT, 1786_AT, 34972_S_AT, 31512_AT, 37096_AT, 40271_AT, 38816_AT, 34606_S_AT, 919_AT, 38201_AT, 40294_AT, 1372_AT, 1983_AT, 37105_AT, 35213_AT, 34233_I_AT, 35038_AT, 33684_AT, 33530_AT, 32148_AT, 34577_AT, 31525_S_AT, 35367_AT, 40186_AT, 35373_AT, 38128_AT, 37061_AT, 1910_S_AT, 679_AT, 822_S_AT, 34618_AT, 35091_AT, 38948_AT, 1391_S_AT, 39698_AT, 39094_AT, 38945_AT, 33080_S_AT, 38691_S_AT, 967_G_AT, 35169_AT, 35439_AT, 36479_AT, 36703_AT, 36328_AT, 32413_AT, 39198_S_AT, 2090_I_AT, 39187_AT, 37166_AT	127	14381	16881	1.0814120994071903	0.9998348765944021	0.32689593898136027	19.67633304604203
GOTERM_BP_ALL	GO:2000026~regulation of multicellular organismal development	23	15.862068965517242	0.014966238717113986	33684_AT, 33080_S_AT, 32680_AT, 32717_AT, 35367_AT, 1355_G_AT, 1855_AT, 1901_S_AT, 35373_AT, 37711_AT, 1910_S_AT, 39469_S_AT, 37172_AT, 32073_AT, 40058_S_AT, 34618_AT, 34720_AT, 606_AT, 39698_AT, 40317_AT, 39511_AT, 2090_I_AT, 39187_AT	133	1721	16792	1.6873211500570133	1.0	0.2740068562394816	23.962303417520936
GOTERM_BP_ALL	GO:0033032~regulation of myeloid cell apoptotic process	3	2.0689655172413794	0.015116332446693855	1403_S_AT, 37711_AT, 1910_S_AT	133	24	16792	15.781954887218044	1.0	0.2748308467549626	24.172510070615004
GOTERM_BP_ALL	GO:0048015~phosphatidylinositol-mediated signaling	6	4.137931034482759	0.015144606400709207	35090_G_AT, 1403_S_AT, 35091_AT, 1355_G_AT, 35373_AT, 1855_AT, 1901_S_AT	133	184	16792	4.117031709709055	1.0	0.2737630006665486	24.21204630117503
GOTERM_MF_ALL	GO:0035004~phosphatidylinositol 3-kinase activity	4	2.7586206896551726	0.015458190766853305	35090_G_AT, 35091_AT, 35373_AT, 1855_AT, 1901_S_AT	127	70	16881	7.595500562429696	0.9998898497131428	0.3271590446288499	20.490324520824966
GOTERM_CC_ALL	GO:0097060~synaptic membrane	7	4.827586206896552	0.015863679753318975	33293_AT, 38236_AT, 40058_S_AT, 32717_AT, 936_S_AT, 32279_AT, 1355_G_AT	134	276	18224	3.4492753623188404	0.9961079784479223	0.20642014477987147	19.621515519280507
GOTERM_MF_ALL	GO:0043492~ATPase activity, coupled to movement of substances	5	3.4482758620689653	0.015927750185421363	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	127	129	16881	5.151986815601538	0.9999166728898669	0.3238660187180743	21.046621784674457
GOTERM_BP_ALL	GO:0051249~regulation of lymphocyte activation	9	6.206896551724138	0.015973917495604555	31512_AT, 1403_S_AT, 34618_AT, 35367_AT, 35373_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	411	16792	2.7647220240381976	1.0	0.284928937358894	25.36306697636722
GOTERM_MF_ALL	GO:0001106~RNA polymerase II transcription corepressor activity	3	2.0689655172413794	0.015979373286273087	37096_AT, 34720_AT, 41489_AT	127	26	16881	15.337068443367656	0.9999191912838128	0.3140407319133547	21.10755895248344
GOTERM_BP_ALL	GO:0048017~inositol lipid-mediated signaling	6	4.137931034482759	0.016134475113548305	35090_G_AT, 1403_S_AT, 35091_AT, 1355_G_AT, 35373_AT, 1855_AT, 1901_S_AT	133	187	16792	4.050983072654899	1.0	0.2858155749334158	25.583991514766037
